feature,coefficient
Nuclei_RadialDistribution_ZernikePhase_DAPI_4_4,0.03050224747775859
Nuclei_RadialDistribution_ZernikePhase_DAPI_5_1,0.02407396643903031
Nuclei_RadialDistribution_ZernikePhase_DAPI_5_3,0.021505092654806345
Nuclei_RadialDistribution_ZernikePhase_DAPI_5_5,-0.03493982384271498
Nuclei_RadialDistribution_ZernikePhase_DAPI_6_2,-0.007577714862747698
Nuclei_RadialDistribution_ZernikePhase_DAPI_6_4,0.009578509061170918
Nuclei_RadialDistribution_ZernikePhase_DAPI_6_6,-0.03703014825551152
Nuclei_RadialDistribution_ZernikePhase_DAPI_7_1,-0.015343957946815184
Nuclei_RadialDistribution_ZernikePhase_DAPI_7_3,0.02105076513249844
Nuclei_RadialDistribution_ZernikePhase_DAPI_7_5,-0.016283482012094813
Nuclei_RadialDistribution_ZernikePhase_DAPI_7_7,0.029556068102117965
Nuclei_RadialDistribution_ZernikePhase_DAPI_8_2,0.0008366434635189129
Nuclei_RadialDistribution_ZernikePhase_DAPI_8_4,-0.024738586149685958
Nuclei_RadialDistribution_ZernikePhase_DAPI_8_6,-0.011655284139782994
Nuclei_RadialDistribution_ZernikePhase_DAPI_8_8,-0.00888539985443417
Nuclei_RadialDistribution_ZernikePhase_DAPI_9_1,-0.055569729294658435
Nuclei_RadialDistribution_ZernikePhase_DAPI_9_3,0.05424085818590999
Nuclei_RadialDistribution_ZernikePhase_DAPI_9_5,0.0049687246482626795
Nuclei_RadialDistribution_ZernikePhase_DAPI_9_7,-0.0004797371518292205
Nuclei_RadialDistribution_ZernikePhase_DAPI_9_9,-0.011238132708189831
Nuclei_RadialDistribution_ZernikePhase_GFP_1_1,0.0005074852038396688
Nuclei_RadialDistribution_ZernikePhase_GFP_3_1,-0.004589533198135825
Nuclei_RadialDistribution_ZernikePhase_GFP_3_3,-0.019437555823381338
Nuclei_RadialDistribution_ZernikePhase_GFP_4_2,0.034290811222058806
Nuclei_RadialDistribution_ZernikePhase_GFP_4_4,-0.0241854345500304
Nuclei_RadialDistribution_ZernikePhase_GFP_5_1,-0.031992991030012984
Nuclei_RadialDistribution_ZernikePhase_GFP_5_3,-0.014444307802833052
Nuclei_RadialDistribution_ZernikePhase_GFP_5_5,-0.011302346819291107
Nuclei_RadialDistribution_ZernikePhase_GFP_6_2,0.028479639355427886
Nuclei_RadialDistribution_ZernikePhase_GFP_6_4,0.033145420290564984
Nuclei_RadialDistribution_ZernikePhase_GFP_6_6,0.0539511019652235
Nuclei_RadialDistribution_ZernikePhase_GFP_7_1,0.026935126786667152
Nuclei_RadialDistribution_ZernikePhase_GFP_7_3,0.02606726493635232
Nuclei_RadialDistribution_ZernikePhase_GFP_7_5,-0.025176457480245242
Nuclei_RadialDistribution_ZernikePhase_GFP_7_7,0.02729760875808923
Nuclei_RadialDistribution_ZernikePhase_GFP_8_2,0.02456799302578531
Nuclei_RadialDistribution_ZernikePhase_GFP_8_4,0.014023671369467413
Nuclei_RadialDistribution_ZernikePhase_GFP_8_6,-0.006960811342926175
Nuclei_RadialDistribution_ZernikePhase_GFP_8_8,0.01745094299158558
Nuclei_RadialDistribution_ZernikePhase_GFP_9_1,-0.027711663406566535
Nuclei_RadialDistribution_ZernikePhase_GFP_9_3,-0.017208236740810307
Nuclei_RadialDistribution_ZernikePhase_GFP_9_5,-0.011501371732427637
Nuclei_RadialDistribution_ZernikePhase_GFP_9_7,-0.01755794880411516
Nuclei_RadialDistribution_ZernikePhase_GFP_9_9,0.013008492546944153
Nuclei_RadialDistribution_ZernikePhase_RFP_1_1,0.005191273119132407
Nuclei_RadialDistribution_ZernikePhase_RFP_2_2,0.01747943197011442
Nuclei_RadialDistribution_ZernikePhase_RFP_3_1,-0.0004324643040792877
Nuclei_RadialDistribution_ZernikePhase_RFP_3_3,0.026827141459122426
Nuclei_RadialDistribution_ZernikePhase_RFP_4_2,-0.015917265254460765
Nuclei_RadialDistribution_ZernikePhase_RFP_4_4,-0.02932403062713792
Nuclei_RadialDistribution_ZernikePhase_RFP_5_1,-0.006474672842610122
Nuclei_RadialDistribution_ZernikePhase_RFP_5_3,-0.024914517228003676
Nuclei_RadialDistribution_ZernikePhase_RFP_5_5,-0.02805447346292427
Nuclei_RadialDistribution_ZernikePhase_RFP_6_2,-0.02572385024165478
Nuclei_RadialDistribution_ZernikePhase_RFP_6_4,-0.05316253014285312
Nuclei_RadialDistribution_ZernikePhase_RFP_6_6,0.015979961394747184
Nuclei_RadialDistribution_ZernikePhase_RFP_7_1,-0.0364172605151245
Nuclei_RadialDistribution_ZernikePhase_RFP_7_3,-0.023081901981230234
Nuclei_RadialDistribution_ZernikePhase_RFP_7_5,-0.005363807969589323
Nuclei_RadialDistribution_ZernikePhase_RFP_7_7,-0.01757662705759996
Nuclei_RadialDistribution_ZernikePhase_RFP_8_2,0.06097729664506055
Nuclei_RadialDistribution_ZernikePhase_RFP_8_4,-0.05728396794765518
Nuclei_RadialDistribution_ZernikePhase_RFP_8_6,0.045050393085585866
Nuclei_RadialDistribution_ZernikePhase_RFP_8_8,0.015028371626710774
Nuclei_RadialDistribution_ZernikePhase_RFP_9_1,-0.002452429171886853
Nuclei_RadialDistribution_ZernikePhase_RFP_9_3,-0.0079568751352418
Nuclei_RadialDistribution_ZernikePhase_RFP_9_5,-0.007084418049886002
Nuclei_RadialDistribution_ZernikePhase_RFP_9_7,0.019139485269702
Nuclei_RadialDistribution_ZernikePhase_RFP_9_9,-0.018887559632569946
Nuclei_Texture_Contrast_GFP_3_03_256,0.3550552735619969
Nuclei_Texture_Contrast_RFP_3_00_256,0.08435029879482928
Nuclei_Texture_Contrast_RFP_3_01_256,-0.014043607402852492
Nuclei_Texture_Contrast_RFP_3_02_256,0.13470465395274353
Nuclei_Texture_Contrast_RFP_3_03_256,-0.07415664553071091
Nuclei_Texture_Correlation_CY5_3_00_256,0.05341691934554886
Nuclei_Texture_Correlation_CY5_3_01_256,0.143680551412764
Nuclei_Texture_Correlation_CY5_3_02_256,-0.008106496871221943
Nuclei_Texture_Correlation_CY5_3_03_256,0.1964093352483141
Nuclei_Texture_Correlation_DAPI_3_00_256,-0.11477354439287014
Nuclei_Texture_Correlation_DAPI_3_01_256,0.38509260405488904
Nuclei_Texture_Correlation_DAPI_3_02_256,-0.1910496490887372
Nuclei_Texture_Correlation_DAPI_3_03_256,0.4165397120439798
Nuclei_Texture_Correlation_GFP_3_00_256,0.030327861255391744
Nuclei_Texture_Correlation_GFP_3_01_256,-0.05819586299341797
Nuclei_Texture_Correlation_GFP_3_02_256,-0.04975345525236184
Nuclei_Texture_Correlation_GFP_3_03_256,0.029805287445719992
Nuclei_Texture_Correlation_RFP_3_00_256,-0.11997586634009927
Nuclei_Texture_Correlation_RFP_3_01_256,-0.016459925010369487
Nuclei_Texture_Correlation_RFP_3_02_256,-0.05680730516937276
Nuclei_Texture_Correlation_RFP_3_03_256,0.046577304238637214
Nuclei_Texture_DifferenceEntropy_RFP_3_01_256,0.03589486137656589
Nuclei_Texture_DifferenceEntropy_RFP_3_02_256,-0.20964508842080837
Nuclei_Texture_DifferenceEntropy_RFP_3_03_256,0.09043972581814601
Nuclei_Texture_InfoMeas1_RFP_3_00_256,0.018602034855906672
Nuclei_Texture_InfoMeas1_RFP_3_01_256,-0.09056833235489369
Nuclei_Texture_InfoMeas1_RFP_3_02_256,0.0022835489362917024
Nuclei_Texture_InfoMeas1_RFP_3_03_256,0.15514364135754918
Nuclei_Texture_InfoMeas2_RFP_3_00_256,0.03721141772051197
Nuclei_Texture_InfoMeas2_RFP_3_01_256,-0.07300669919275908
Nuclei_Texture_InfoMeas2_RFP_3_02_256,-0.13402262709216456
Nuclei_Texture_InfoMeas2_RFP_3_03_256,-0.029695740204209172
Nuclei_Texture_InverseDifferenceMoment_RFP_3_00_256,-0.08868706729632933
Nuclei_Texture_InverseDifferenceMoment_RFP_3_01_256,-0.041852758536125176
Nuclei_Texture_InverseDifferenceMoment_RFP_3_02_256,-0.1850091336686649
Nuclei_Texture_InverseDifferenceMoment_RFP_3_03_256,-0.0016726924014762309
